id,name,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_verifications,neighbourhood,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,availability_30,availability_60,availability_90,availability_365,description,neighborhood_overview
538,Cozy Private room in Financial District,24.0,2017-07-09,within a day,0.9169384821647663,False,2.0,"[np.str_('selfie'), np.str_('phone'), np.str_('identity_manual'), np.str_('email'), np.str_('government_id')]",Financial District,Financial District,40.762911361991215,-73.9834228481037,Private room,,1.0,2.0,5.0,"['Free parking', 'Cooking basics', 'Essentials', 'TV', 'Laptop-friendly workspace', 'Dryer', 'Hangers', 'Carbon monoxide detector', 'Indoor fireplace', 'Private entrance', 'Hair dryer', 'Air conditioning', 'Gym']",100.0,0.0,,,,,,,,,,18.0,20.0,34.0,335.0,nostrud nostrud labore incididunt ad enim eiusmod ipsum eiusmod nostrud labore incididunt labore aliqua eiusmod tempor minim Lorem nisi minim quis enim ullamco eiusmod veniam tempor dolor ex incididunt ipsum et Ut aliquip minim do minim dolore elit sit elit minim ea ex ut enim sit nostrud magna Lorem dolor exercitation et consequat minim aliquip ut eiusmod dolor labore elit nostrud Ut ipsum ex dolore aliqua tempor eiusmod enim exercitation minim labore ad incididunt eiusmod dolore labore ea labore incididunt laboris dolor do et laboris magna consequat commodo ipsum quis quis ullamco aliqua dolore ad magna nostrud labore laboris adipiscing magna eiusmod elit quis ut ea do et laboris consectetur elit ad minim dolor nostrud commodo ipsum,Lorem amet minim ad magna commodo Lorem aliqua nisi elit consectetur ipsum aliquip Ut enim elit veniam aliqua incididunt quis ipsum magna labore labore exercitation nisi ad nostrud eiusmod ut exercitation ut sit ut ipsum incididunt enim do Ut ipsum ipsum sit elit eiusmod et adipiscing quis exercitation exercitation exercitation ipsum ad commodo labore Ut sed
539,Cozy Entire home/apt in Uptown,80.0,2022-08-01,within a day,0.7601680753218949,False,2.0,"[np.str_('selfie'), np.str_('work_email'), np.str_('government_id')]",Uptown,Uptown,40.77930103076256,-73.92503978529663,Entire home/apt,4.0,2.0,4.0,2.0,"['TV', 'Indoor fireplace', 'Essentials', 'Hot tub', 'Carbon monoxide detector', 'Heating', 'Laptop-friendly workspace']",205.0,3.0,2023-07-12,2025-06-09,4.867943528579229,,4.713093091063876,4.832487520344265,4.560860819105036,4.6785457972181055,4.442859586869638,16.0,19.0,36.0,109.0,magna ut ullamco nisi et consequat magna adipiscing eiusmod labore tempor quis ipsum eiusmod ex tempor sit Ut nostrud dolor ipsum elit quis veniam aliqua aliquip Lorem ipsum tempor ea nostrud Ut ut elit amet Ut adipiscing amet minim minim minim dolore aliqua laboris sit amet do ut commodo sit consectetur eiusmod minim Ut magna ut Lorem minim ut ut adipiscing consectetur minim incididunt ad magna ex eiusmod adipiscing laboris Lorem quis ea nostrud labore laboris quis consectetur exercitation sit sit ullamco consequat enim dolor dolore ut quis ea veniam ea minim tempor veniam dolore amet do labore ut et minim minim et ex et ipsum nisi ea commodo exercitation consequat nisi consequat ex Lorem ex ipsum tempor labore adipiscing dolor adipiscing adipiscing et aliquip ullamco dolor consequat veniam ad consectetur sed consequat,minim nostrud ut ullamco ullamco ut consectetur Ut ad minim ullamco ut tempor laboris Ut labore elit consequat amet minim magna aliquip minim ullamco et incididunt sed tempor ipsum aliquip ullamco commodo Lorem elit ullamco adipiscing Ut labore exercitation et ipsum nostrud aliqua sed enim eiusmod aliqua consectetur elit adipiscing aliquip do sed commodo magna amet adipiscing adipiscing laboris aliqua dolor sit ex consequat nostrud ut et ut exercitation ut labore magna enim eiusmod dolor Lorem sed ullamco ipsum ea laboris do ut elit ea sit Ut quis aliquip ut consequat dolor
540,Cozy Private room in University Area,2.0,2015-01-16,within a few hours,0.7610735132639082,False,3.0,[np.str_('government_id')],University Area,University Area,40.7132643874454,-73.987092258311,Private room,4.0,2.0,2.0,4.0,"['Lock on bedroom door', 'Hot tub', 'Hangers', 'Cooking basics', 'Pool']",105.0,,,2017-04-30,4.742786417800665,4.896788165642413,4.741947581397816,4.32367968208175,,4.2982189053544095,4.641445498125627,29.0,44.0,72.0,37.0,tempor labore consectetur labore tempor ut ipsum magna exercitation dolore quis consectetur consequat quis et elit ullamco adipiscing ullamco ut nisi dolor amet commodo sit quis sed ex amet consectetur elit exercitation commodo veniam commodo exercitation aliquip labore elit ut elit nisi veniam ipsum aliquip adipiscing ex minim laboris aliquip laboris tempor ipsum adipiscing elit aliqua sed labore quis tempor dolor eiusmod aliquip veniam sed enim aliquip consectetur Ut et ullamco ad minim ex adipiscing tempor aliqua ut quis laboris adipiscing Ut ut consequat consequat enim Ut ex nisi magna ipsum do sed ad minim amet dolore ea elit minim incididunt magna nostrud et sed consectetur amet do minim consectetur incididunt sed aliquip et dolore aliquip aliquip sit tempor ullamco consectetur sit elit laboris exercitation ad dolor sed nostrud tempor eiusmod tempor nostrud aliqua et nisi amet sed ut ipsum et ad veniam et Ut incididunt dolore enim Ut minim et minim eiusmod dolor,et enim adipiscing Lorem labore veniam et ad minim laboris sed sed ad quis aliquip quis ut veniam eiusmod minim
541,Cozy Private room in Beachfront,128.0,2016-05-07,within a day,0.7030271820067073,False,1.0,"[np.str_('email'), np.str_('phone'), np.str_('government_id'), np.str_('identity_manual'), np.str_('selfie'), np.str_('work_email')]",Beachfront,Beachfront,40.751863869066604,-74.01051292873248,Private room,10.0,2.0,3.0,7.0,"['Lock on bedroom door', 'Laptop-friendly workspace', 'Private entrance', 'Smoke detector', 'Wifi', 'Essentials', 'First aid kit', 'Dryer', 'Cooking basics']",190.0,1.0,,2017-05-06,5.0,4.699528457788042,5.0,4.500339839897396,4.409216240496691,4.244942475047504,4.781381909032788,25.0,46.0,76.0,21.0,exercitation exercitation nostrud ullamco ex aliqua sed elit Ut ullamco veniam enim do tempor magna minim aliquip nisi eiusmod incididunt ut et nisi incididunt ullamco commodo magna laboris aliqua sit consequat Ut ut aliqua adipiscing exercitation nisi incididunt ex ea consequat consequat veniam ea ex quis ad eiusmod Lorem ullamco quis et sed enim ut ex enim enim ipsum aliqua Ut dolor commodo aliqua labore magna ad laboris dolore eiusmod ipsum do ad dolore nostrud dolor ad Ut commodo labore do ex minim consectetur ut nostrud incididunt et consequat laboris minim tempor consequat quis veniam exercitation ex aliqua Lorem laboris laboris dolore nisi quis ex ea ut nostrud magna Ut adipiscing nisi laboris ipsum tempor enim do ea ex consectetur enim ullamco sed enim do laboris et aliqua aliquip tempor veniam Lorem ex incididunt laboris ipsum eiusmod eiusmod ut amet dolor magna nisi enim eiusmod incididunt incididunt dolor et nostrud ut sit nostrud labore enim incididunt incididunt magna et eiusmod nostrud Lorem aliquip Lorem adipiscing ut magna incididunt quis incididunt consequat dolore nisi dolore do et ea minim labore adipiscing commodo magna labore veniam sed sed ex ea minim aliquip enim ad ipsum sed nostrud,ullamco do incididunt ea do incididunt adipiscing ullamco incididunt aliquip sit amet aliqua ex dolor ullamco ut tempor quis ea ullamco ut et labore consectetur ipsum Lorem nostrud ea aliqua magna ea tempor magna amet veniam labore Lorem ea quis dolor do veniam ad nostrud et enim ullamco commodo laboris commodo incididunt sit ipsum dolore dolore ullamco ipsum ut quis dolor ut consequat veniam consequat eiusmod nostrud amet adipiscing tempor aliquip Lorem sit Lorem quis ipsum commodo Lorem aliqua veniam ipsum labore et amet quis ut
542,Cozy Entire home/apt in Riverside,160.0,2018-12-20,within a day,0.8312445779824629,False,2.0,"[np.str_('government_id'), np.str_('work_email'), np.str_('identity_manual')]",Riverside,Riverside,40.77790675143594,-73.92031511121407,Entire home/apt,9.0,3.5,5.0,4.0,"['Elevator', 'Wifi', 'Washer', 'Carbon monoxide detector', 'Private entrance']",305.0,1.0,2019-04-17,2020-09-21,,4.574988354922683,4.3884501987157325,4.92747343284644,4.953196775635759,4.412388881256925,4.984445003540634,2.0,30.0,31.0,224.0,labore consequat enim labore minim amet ea veniam nostrud elit elit consectetur nostrud ea exercitation labore magna ipsum quis sed et amet quis minim sit ut aliqua elit consequat dolore amet aliqua et eiusmod ipsum amet commodo dolore labore minim magna dolor ea veniam ipsum Ut elit ullamco sed nisi eiusmod enim labore exercitation nostrud ad adipiscing sit dolor quis enim veniam Lorem adipiscing quis amet tempor consequat Ut tempor ullamco aliqua adipiscing sit minim laboris commodo et magna ut consequat eiusmod minim minim tempor dolor Ut minim commodo ex ipsum veniam aliqua quis amet do laboris elit magna laboris incididunt ex Lorem magna et veniam nisi consectetur commodo quis magna amet eiusmod commodo do magna minim veniam aliquip ex elit labore aliquip ut sit ut ut incididunt ut magna Ut veniam et,consequat ea dolore aliquip consequat elit ut consectetur minim dolor sit aliqua Ut nostrud elit Lorem dolore elit incididunt ut consequat magna magna ullamco et dolore Lorem sit commodo laboris minim amet labore dolore ipsum ut et consequat Ut veniam et labore veniam ut tempor enim nostrud quis ipsum enim elit labore do consequat ut commodo nostrud dolore aliqua sit ad quis quis dolor tempor eiusmod ex ex ea adipiscing ullamco Lorem consectetur ex ut ea incididunt commodo veniam commodo ut ut enim
543,Cozy Entire home/apt in New District,84.0,2018-02-05,within a few hours,,False,,"[np.str_('phone'), np.str_('identity_manual'), np.str_('work_email'), np.str_('email')]",New District,New District,40.7260633454757,-73.9932155079441,Entire home/apt,8.0,2.0,3.0,1.0,"['Wifi', 'Heating', 'Dryer', 'Fire extinguisher', 'Essentials', 'Carbon monoxide detector', 'Air conditioning', 'TV', 'Washer', 'Pool', 'Breakfast', 'Laptop-friendly workspace']",320.0,0.0,,,,,,,,,,14.0,25.0,52.0,345.0,ad consequat et dolor ut commodo aliqua eiusmod ea ut ipsum ut nostrud incididunt aliqua ut quis eiusmod commodo ea sit ex do minim elit tempor magna dolor sit enim sed ullamco labore exercitation sit nostrud ipsum enim magna ipsum adipiscing Ut et ut aliquip labore nisi adipiscing veniam dolore dolore amet Lorem enim nisi sit amet enim Ut Ut dolore sed aliquip minim Ut sed nostrud dolore Ut ut magna enim exercitation nostrud labore ut aliqua sit adipiscing dolore do ut magna sed et sed eiusmod exercitation nisi ut ut laboris eiusmod labore ut exercitation dolor tempor ut dolore dolore ea nisi minim consequat quis aliquip minim et aliquip do ea ex ullamco adipiscing ipsum commodo adipiscing incididunt dolor quis adipiscing exercitation ad ullamco amet ipsum consequat veniam aliquip ad consectetur minim ut labore consectetur ad veniam ut quis exercitation ut enim dolore ut ex sed magna eiusmod laboris amet veniam amet do ipsum minim aliquip Lorem aliquip magna et et veniam aliqua Lorem eiusmod aliqua amet enim Ut magna ea minim aliqua do ea enim labore ad dolore adipiscing quis ad do et incididunt commodo nisi,ex ad consequat quis ex quis magna ex do veniam veniam sed et incididunt commodo ea et ut ex do Ut eiusmod magna tempor Lorem amet et sed Lorem ipsum adipiscing ad minim ullamco ullamco veniam tempor ullamco ipsum nostrud consectetur nisi consectetur ea dolor minim ut do veniam adipiscing amet labore magna minim aliqua dolor adipiscing nisi laboris ut consectetur labore nisi ut
544,Cozy Hotel room in Northside,152.0,2015-11-07,within a few hours,0.7155702830761926,False,1.0,"[np.str_('selfie'), np.str_('email'), np.str_('work_email'), np.str_('identity_manual'), np.str_('phone')]",Northside,Northside,40.71629165930016,,Hotel room,3.0,1.5,2.0,6.0,"['Elevator', 'Hair dryer', 'First aid kit', 'TV', 'Washer', 'Essentials', 'Carbon monoxide detector', 'Gym', 'Breakfast', 'Free parking', 'Dryer']",120.0,16.0,2016-03-23,2019-01-10,4.28588304598278,4.5830713591650705,4.711838659791179,,4.969712459851138,5.0,4.72776818515143,16.0,40.0,50.0,167.0,consectetur Ut consectetur amet adipiscing labore magna exercitation minim laboris veniam quis Ut enim ipsum Ut eiusmod ipsum labore nostrud dolor magna Ut veniam et minim do ad Ut do nostrud ad tempor adipiscing ex magna eiusmod tempor aliquip consequat consequat do ut dolor tempor et laboris Lorem ullamco elit ea et nostrud ad quis veniam adipiscing enim Lorem ipsum dolore ullamco aliqua nisi ut laboris ipsum eiusmod aliquip commodo sed ea sed sed dolor exercitation enim ea ullamco ex commodo amet ut ex quis ad elit sed eiusmod ut laboris minim Ut minim sed magna nisi nostrud et Ut et veniam et aliquip dolore consequat veniam quis labore enim et aliqua Ut amet labore do eiusmod ea,eiusmod sed ipsum dolor consequat ullamco Ut magna sed enim magna nostrud ullamco ipsum veniam quis elit ut enim ea dolore tempor enim consequat tempor nisi dolor dolore dolore laboris ad consequat
545,Cozy Entire home/apt in Financial District,140.0,2017-01-08,within an hour,0.7573356128488008,False,5.0,[np.str_('selfie')],Financial District,Financial District,40.733681911096745,-74.00344592051769,Entire home/apt,1.0,1.0,1.0,,"['Lock on bedroom door', 'Indoor fireplace', 'Cooking basics', 'Gym', 'Laptop-friendly workspace', 'Hot water', 'Private entrance', 'Carbon monoxide detector', 'Iron', 'Hot tub', 'Air conditioning', 'Heating', 'Smoke detector', 'TV', 'Elevator', 'Essentials', 'Hair dryer', 'Breakfast', 'Washer']",135.0,7.0,2017-06-21,2018-11-15,4.457816668996889,4.732635471758239,4.382173577875383,4.970950277598433,5.0,5.0,5.0,5.0,8.0,38.0,134.0,elit veniam ea enim ipsum aliqua ut tempor Ut Ut ut laboris eiusmod eiusmod magna do magna sed consectetur tempor Lorem do ipsum elit quis nisi exercitation incididunt aliquip consectetur Ut ut minim incididunt veniam do do elit magna tempor enim nostrud eiusmod eiusmod nisi Lorem labore ullamco amet elit ad nisi sit ipsum enim ex ut et ullamco sed ea eiusmod aliqua laboris sed adipiscing ut dolor elit sed labore elit dolore aliquip minim Lorem consequat adipiscing ut do enim ea commodo ex tempor incididunt ut labore commodo sed consectetur dolor ut,elit exercitation exercitation sit incididunt dolore consectetur enim aliqua enim Lorem ut nostrud enim sit adipiscing ea ea ut ut labore commodo ut et ex et sit sit consectetur quis commodo aliquip ut ad dolore magna enim labore aliqua magna amet do ipsum magna et ex tempor labore
546,Cozy Private room in Old Town,,2016-06-29,within an hour,0.7930253615028264,False,3.0,"[np.str_('work_email'), np.str_('selfie'), np.str_('identity_manual'), np.str_('email')]",Old Town,Old Town,40.75546991765833,-73.94686460282226,Private room,1.0,3.0,4.0,6.0,"['TV', 'Breakfast', 'Air conditioning', 'Private entrance', 'Kitchen', 'Elevator', 'Washer', 'Fire extinguisher', 'Hangers', 'Gym', 'Essentials', 'Pool', 'Heating', 'Wifi', 'Iron']",60.0,4.0,2017-06-03,2018-09-09,5.0,4.379468754246251,4.552203544035979,4.096405590288289,4.844611939165895,4.761496744192673,5.0,23.0,53.0,73.0,109.0,minim Lorem consequat ex veniam nostrud do magna do consectetur commodo amet sed dolor elit do quis consequat dolor exercitation minim ut ea sit tempor aliqua dolore nostrud minim quis consectetur Ut amet laboris commodo consequat commodo tempor nostrud minim sit elit exercitation ullamco elit ut consectetur ad quis elit ut sit magna commodo consequat dolore ea Ut nisi do consequat aliquip magna,ut eiusmod amet incididunt tempor consectetur ut aliquip eiusmod ullamco nostrud Ut aliqua consectetur aliqua adipiscing ipsum enim minim ut sit Lorem minim dolore do amet commodo ullamco ea ullamco incididunt exercitation ad quis Lorem adipiscing dolore ea consectetur consectetur veniam nostrud adipiscing ad tempor veniam quis et dolore Ut ea ullamco tempor aliqua consequat nostrud sed consectetur consequat sed consequat consectetur minim ex dolore nisi eiusmod Lorem ullamco consequat labore laboris aliqua laboris ullamco dolore aliquip enim et Lorem incididunt et exercitation amet exercitation ex exercitation consectetur ipsum nostrud Lorem quis quis ad incididunt tempor sed ipsum
547,Cozy Entire home/apt in Westside,163.0,2021-09-27,within a few hours,,False,1.0,"[np.str_('selfie'), np.str_('work_email'), np.str_('phone'), np.str_('identity_manual')]",Westside,Westside,40.75752795948547,-73.96755506055277,Entire home/apt,1.0,1.0,4.0,6.0,"['Cooking basics', 'Wifi', 'Gym', 'Free parking', 'TV', 'Laptop-friendly workspace']",150.0,15.0,2022-01-01,2023-03-27,4.639010526626959,4.595567796439611,5.0,,,4.744682838872387,4.938580163744661,18.0,39.0,55.0,223.0,,consectetur aliqua exercitation consequat amet adipiscing tempor incididunt aliqua labore Ut ad dolor ullamco sit labore ut ex ut quis sit adipiscing ut quis consequat et amet veniam nisi quis sed ipsum Ut do labore ullamco commodo commodo ea consectetur ullamco adipiscing ex enim aliquip ullamco ea et dolore ex laboris do aliqua ut ut exercitation aliquip exercitation ullamco laboris do amet consectetur quis ipsum consequat adipiscing
